#;activity;batteryLife;color;color_map;current_edge;current_path;destination;distancePerCycle;distanceTraveledBike;heading;index;last_trip_day;last_trip_h;location;name;real_speed;rider;speed;state;states;target;travelledPath
291;1;62239.57330277583;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2302);([road(2191),road(2193),road(6104),road(6105),road(6102),road(2230),road(2229),road(2240),road(7552),road(9703),road(9845),road(9846),road(2328),road(2311),road(2309),road(2310),road(2307),road(2302)]) as path;{1557.946844174783,2265.2592533444163,0.0};0.0;897.5618200112492;297.24930034121735;291;1;7;{1552.85947685274,2275.1372837075032,0.0};'autonomousBike291';0.41345285691065825;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1567.6679099021865,2285.0892212835893,0.0},{1568.6144338512402,2283.2513763401685,0.0}])]) as path
294;1;30528.87438923548;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1075);([road(12273),road(11566),road(7929),road(7930),road(11560),road(11559),road(11563),road(11562),road(11217),road(1098),road(1097),road(9574),road(1079),road(1075),road(1077),road(1084),road(958),road(957),road(532),road(526),road(521),road(18),road(12),road(11),road(17),road(9152),road(11123),road(11042),road(3872),road(3869),road(3868),road(6440),road(6435),road(6431),road(6432),road(6437),road(10897),road(10898),road(3864),road(3860),road(3861),road(3867),road(9510),road(9506),road(9507),road(9511),road(4562),road(4560),road(95),road(94)]) as path;{3532.2486509420933,2860.863852424847,0.0};0.0;2345.403290690168;274.6110931285269;294;1;8;{3531.3554074888143,2871.9390005618534,0.0};'autonomousBike294';2.2222222222222223;people(414);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3914.44689522412,1130.7559991649662,0.0};([polyline ([{3530.4621640355354,2883.0141486988596,0.0},{3531.3554074888143,2871.9390005618534,0.0}])]) as path
296;1;42914.36819471348;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(8160);([road(45),road(46),road(1509),road(1508),road(1513),road(1613),road(1609),road(26),road(27),road(1615),road(1616),road(1617),road(1621),road(1618),road(1620),road(1624),road(1720),road(1191),road(1188),road(1144),road(1140),road(1139),road(1142),road(1148),road(1151),road(1161),road(1176),road(7893),road(7896),road(10841),road(1315),road(1313),road(1282),road(1278),road(1277),road(1271),road(1270),road(1275),road(1320),road(8161),road(1295),road(1294),road(8160)]) as path;{1207.0128748700886,2451.1943687824087,0.0};0.0;2203.954472149226;149.0414312835156;296;1;9;{1216.5410916138596,2445.478611981496,0.0};'autonomousBike296';0.7421169709776585;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1220.4441787108642,2444.7719232750856,0.0},{1217.2622056039465,2446.6807153308578,0.0}])]) as path
299;1;26176.356302768458;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2848);([road(618),road(677),road(695),road(492),road(489),road(302),road(303),road(9526),road(227),road(224),road(226),road(235),road(9990),road(9991),road(9994),road(1612),road(1609),road(26),road(27),road(1615),road(1616),road(1617),road(1621),road(1618),road(1620),road(1624),road(1720),road(1191),road(1188),road(1144),road(1140),road(1139),road(1142),road(1148),road(1151),road(1161),road(1176),road(7893),road(7896),road(10841),road(1315),road(1313),road(1282),road(1278),road(1277),road(1271),road(1269),road(1273),road(2326),road(11101),road(1268),road(1260),road(1259),road(1265),road(2701),road(2694),road(2696),road(2847),road(2848),road(7959),road(7958),road(7957),road(10982),road(7889),road(7888),road(10666),road(10665),road(9253),road(2730),road(2722),road(2720),road(2725),road(2736),road(2756),road(2760),road(9325)]) as path;{1242.6668252112045,2613.3862532332955,0.0};0.0;3954.35254326101;58.9870348645294;299;1;8;{1236.9420249309098,2603.863467303002,0.0};'autonomousBike299';2.2222222222222223;people(355);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{1157.353490923546,2990.167173462338,0.0};([polyline ([{1231.2413109068877,2594.3262514959574,0.0},{1235.9542640264262,2602.220399390906,0.0}]),polyline ([{1235.9542640264262,2602.220399390906,0.0},{1236.9420249309098,2603.863467303002,0.0}])]) as path
300;1;50782.15521014665;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1993);([road(4105),road(4100),road(4098),road(4093),road(4088),road(4087),road(412),road(410),road(408),road(411),road(414),road(3614),road(3610),road(3609),road(102),road(99),road(100),road(104),road(92),road(89),road(91),road(98),road(1769),road(1766),road(6),road(1),road(2),road(8),road(1774),road(73),road(66),road(67),road(76),road(568),road(9135),road(9136),road(1519),road(1442),road(1438),road(1439),road(1447),road(9732),road(2010),road(2008),road(7520),road(1967),road(1966),road(1915),road(1912),road(1906),road(1904),road(1908),road(1993),road(1989),road(1990),road(1995),road(2017),road(2018),road(2023),road(2048),road(2052),road(2363),road(10879),road(11115),road(2189),road(2185),road(2184),road(2187),road(2215),road(2212),road(2211),road(2213),road(2205)]) as path;{2721.454487724159,2177.4726472824605,0.0};0.0;3776.715005053827;189.82879397645172;300;1;8;{2732.402512561048,2179.369366105673,0.0};'autonomousBike300';2.2222222222222223;people(343);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{2072.971111674662,2503.1942405010727,0.0};([polyline ([{2743.2250856454048,2181.810775645593,0.0},{2738.325250833179,2180.395466186106,0.0}]),polyline ([{2738.325250833179,2180.395466186106,0.0},{2732.402512561048,2179.369366105673,0.0}])]) as path
305;1;36009.9061792682;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3543);([road(10710),road(10707),road(9179),road(9178),road(1833),road(690),road(688),road(689),road(490),road(488),road(489),road(492),road(702),road(703),road(593),road(466),road(467),road(507),road(3647),road(10713),road(10717),road(10718),road(11402),road(10775),road(10774),road(11401),road(6408),road(3572),road(3564),road(3558),road(3549),road(3544),road(3538),road(3531),road(3533),road(3543)]) as path;{4177.76885745235,750.0667150143415,0.0};0.0;1468.2452409002371;319.80595551814855;305;1;8;{4169.2814895015135,757.2375849330177,0.0};'autonomousBike305';1.5527248775692757;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{4163.351143188457,762.2480595854615,0.0},{4169.2814895015135,757.2375849330177,0.0}])]) as path
306;1;30099.110072469262;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1732);([road(6280),road(6349),road(6331),road(6327),road(6328),road(6333),road(6302),road(6304),road(4611),road(4606),road(4605),road(4607),road(4613),road(4617),road(4619),road(4623),road(2081),road(2080),road(2076),road(2070),road(2066),road(2068),road(2060),road(2057),road(2058),road(1659),road(1657),road(1658),road(1662),road(1665),road(1668),road(1757),road(1758),road(1742),road(1735),road(1731),road(1732),road(1737),road(1756),road(1928),road(1927),road(1930),road(1946),road(1107),road(1105),road(1111),road(1958),road(9559),road(8491),road(1091),road(1074),road(1073),road(1090),road(11481),road(1046),road(1042),road(1041),road(7832),road(7826)]) as path;{3312.2827342823725,2648.5186532424796,0.0};0.0;3193.4956419764726;4.605938044815585;306;1;8;{3301.2075058222367,2647.626406259156,0.0};'autonomousBike306';2.2222222222222223;people(375);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3660.1469158236673,3103.7645602609136,0.0};([polyline ([{3290.7513304262334,2650.921971638657,0.0},{3294.208054186951,2649.0216949619353,0.0}]),polyline ([{3294.208054186951,2649.0216949619353,0.0},{3300.514496549673,2647.5705757690594,0.0}]),polyline ([{3300.514496549673,2647.5705757690594,0.0},{3301.2075058222367,2647.626406259156,0.0}])]) as path
308;1;38952.78396255775;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2829);([road(1565),road(36),road(32),road(33),road(39),road(1507),road(1508),road(1513),road(1613),road(1609),road(26),road(27),road(1615),road(1616),road(1617),road(1621),road(1618),road(1620),road(1624),road(1720),road(1191),road(1188),road(1144),road(1140),road(1139),road(1142),road(1148),road(1151),road(1161),road(1176),road(7893),road(7896),road(10841),road(1315),road(1313),road(1282),road(1278),road(1277),road(1271),road(1270),road(1275),road(1320),road(8161),road(1295),road(1294),road(8160),road(8162),road(9095),road(9096),road(9108),road(9109),road(2834),road(2835),road(7890),road(2829)]) as path;{1191.2516839772723,2672.926979306922,0.0};0.0;2599.2433291647935;58.275529865949245;308;1;8;{1185.4090731850883,2663.476016961504,0.0};'autonomousBike308';0.709358522765671;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1184.3280266270604,2660.006673724637,0.0},{1185.92150114174,2661.8876834129915,0.0}]),polyline ([{1185.92150114174,2661.8876834129915,0.0},{1186.4902246385336,2662.8076461735336,0.0}])]) as path
318;1;33718.02397480404;#mediumpurple;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3708);([road(3530),road(3536),road(3708),road(3710),road(11422),road(3612),road(3609),road(3610),road(3614),road(414),road(411),road(408),road(410)]) as path;{3999.256694621975,981.6200357380727,0.0};0.0;258.2853164282675;140.25935956350725;318;1;9;{4007.80054214976,974.5165535254239,0.0};'autonomousBike318';2.2222222222222223;people(428);1.0;'picking_up_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{4285.703594385559,1050.8005922087468,0.0};([polyline ([{4016.3168944577988,967.3805734119097,0.0},{4014.2732260426274,969.1374530000612,0.0}]),polyline ([{4014.2732260426274,969.1374530000612,0.0},{4008.278570647235,974.119113505818,0.0}]),polyline ([{4008.278570647235,974.119113505818,0.0},{4007.80054214976,974.5165535254239,0.0}])]) as path
322;1;60276.213894153465;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1945);([road(3190),road(3168),road(3162),road(3161),road(3165),road(3192),road(3197),road(3198),road(3199),road(3202),road(3206),road(3221),road(3222),road(3224),road(3226),road(3229),road(1751),road(1745),road(1744),road(1749),road(1752),road(1754),road(1949),road(1947),road(1950),road(1946),road(1945),road(1109),road(1110),road(9753),road(1371),road(1370),road(522)]) as path;{3450.2418639017646,2652.155877743183,0.0};0.0;1710.5242118132376;351.9129315665688;322;1;8;{3439.2412479719305,2653.718964205197,0.0};'autonomousBike322';2.2222222222222223;people(378);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3610.2160372376425,2586.945224210753,0.0};([polyline ([{3438.3951187845196,2663.543245955255,0.0},{3437.781200369587,2653.9264235561714,0.0}]),polyline ([{3437.781200369587,2653.9264235561714,0.0},{3439.2412479719305,2653.718964205197,0.0}])]) as path
328;1;58791.77218745847;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(744);([road(3628),road(3627),road(3630),road(3632),road(3631),road(3634),road(3651),road(3655),road(1781),road(1377),road(1378),road(1398),road(1397),road(1382),road(565),road(556),road(557),road(573),road(575),road(203),road(205),road(217),road(214),road(216),road(223),road(9869),road(1567),road(1558),road(1556),road(45),road(46),road(1509),road(1508),road(1513),road(1613),road(1609),road(26),road(21),road(20),road(25),road(186),road(179),road(178),road(183),road(740),road(744)]) as path;{1680.4584840534053,1640.6836135613207,0.0};0.0;2565.634990269378;207.08357709948697;328;1;8;{1690.3511878595843,1645.7423882673804,0.0};'autonomousBike328';1.066592593821571;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1695.1518032987885,1648.0678678859313,0.0},{1690.403635223145,1645.6398246500485,0.0}])]) as path
331;1;27286.410380498;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1655);([road(5074),road(4883),road(4881),road(4848),road(4841),road(4842),road(4888),road(6222),road(6223),road(6201),road(6187),road(6181),road(6182),road(6188),road(9500),road(3906),road(3907),road(4495),road(14),road(10),road(11),road(16),road(524),road(523),road(1370),road(1371),road(9753),road(1110),road(1109),road(1945),road(1930),road(1927),road(1928),road(1756),road(1737),road(1732),road(1731),road(1735),road(1742),road(1758),road(1757),road(1668),road(1665),road(1648),road(1644),road(1643),road(1647),road(1655),road(2364),road(1642),road(1605),road(1604),road(1608),road(1607),road(1669),road(1671),road(1676),road(1678),road(1682),road(12079),road(12073),road(2163),road(2162),road(2156),road(2155),road(2273),road(2159),road(2157),road(2259),road(2261),road(2263),road(2267),road(2266),road(2296),road(2298)]) as path;{2552.910817100571,2494.1505617691514,0.0};0.0;3824.085562664916;204.62835495088802;331;1;8;{2563.0111502745262,2498.7809029983214,0.0};'autonomousBike331';2.2222222222222223;people(361);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{1577.812766541913,2087.682668334618,0.0};([polyline ([{2573.1114834484815,2503.4112442274914,0.0},{2563.0111502745262,2498.7809029983214,0.0}])]) as path
332;1;37786.89824515684;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1985);([road(2209),road(2204),road(2202),road(2205),road(2213),road(2211),road(2212),road(2215),road(2187),road(2184),road(2185),road(2189),road(11115),road(10879),road(2363),road(2052),road(2048),road(2023),road(2018),road(2017),road(1995),road(1994),road(1996),road(1972),road(1969),road(1968),road(1971),road(1984),road(1985)]) as path;{2947.2676959989076,2354.1481071834573,0.0};0.0;1728.5232456567446;344.76064901855847;332;1;8;{2936.5472938404537,2357.0686837848275,0.0};'autonomousBike332';1.1179196096641912;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{2931.0574574303264,2358.1826387754722,0.0},{2936.4505039387163,2356.713402341083,0.0}])]) as path
